,count,hope_speech,non-hope_speech,neither,class,tweet
22722,3,0,0,3,2,there are lots of white people that get there ass beat by the police to my dad was one of them for no reason so I don't want to here just black people get there ass beat by the police if they don't like white or black they will do so and it's not right but yiu can go on YouTube and see lots of white people getting beat up by police
22723,3,0,0,3,2,@River Rower how?  She actually revolutionized music.  So I don't get why you are here?  If you don't like her than fine.  We all have a right to our own opinion.  But I just don't get people who watch interviews with celebrities on the net when it is cle
22725,3,0,0,3,2,George FIoyd held a preg Woman at gunpoint in 2007. George Floyd was the trigger but black lives matter is not about him. There were many Georges before him and there will be a lot more killed by cops until the killing ends. It sucks that the black person that triggered all this was an actual criminal ... we have to look beyond just one bad man and focus on the message
22726,3,0,2,1,1,@WOW Thank you for that helpful comparison.  The problem inherent in this situation arises when the BLM movement embodies radical principles that threaten the lives of other groups or lawful systems.r  The movement's dynamic shifts from peacefully calling
22727,6,0,6,0,1,Karl Dilkington yes peaceful when they tear down statues and go against the law since what will this accomplish. Nothing but more deaths because they can’t stay away from each other and think oh yes this ban slave trader he is bad when back then it was seen as right and then came to their senses and stopped slavery and so then “peaceful protests” are not going anywhere with tearing down statues
22728,3,0,3,0,1,Slavery existed in Africa thousands of years before any white man set foot on its shore but in American schools the only slavery you are taught about is the transatlantic slave trade. About every ethnicity that exist was at one time involved in slavery. In America this is the generation of entitlement and victimhood. The crown of victimhood is worn with great pride by those who never experienced any form of slavery
22729,3,0,3,0,1,black people are not trying to be more important than other races. we are trying to tell you that we matter because we are going through bad things that other races have not experienced before. So we are trying to get you to notice that we matter so we could be equal with the other. we are not trying to be on top of the other races. we want to be equal.
22730,3,1,2,0,1,Henry Atkins and the feeling of being targeted is mis placed. The cops go where the crime is. The crime is where there is three generations of welfare dependency. And that “culture of welfare dependency “ was brought about by LBJs New Society programs. Keeping people out of crime starts at 7 years old by a father. Not 17 years old by a cop. Not 27 years old by a prison system.
22731,3,0,3,0,1,The people of Bristol have been trying to get rid of the statue for years by petitioning the Council. As usual the council drag their feet and end up arguing amongst themselves about the wording on plaques explaining Colson's history. The only way it was ever going to be resolved was with force. Good on the protesters for managing to do in a few hours what the council couldn't do for years.
22732,3,0,3,0,1,Regardless of the BS it is all lives matter if you say only a certain live matters you are a racist white Hispanic Asian black everything else whatever you are you're going to back up your ethnicity if if I'm if I'm wrong if I'm wrong you're going you're going to have you're going to have a gang of people trying to talk crap dislikes oh well that is life for you
22733,3,0,0,3,2,It’s a fact but it’s not the case at this time. We don’t have oppression at such a large scale by ‘all races’. There are problems in the black community that needs to be fixed at this very moment. Of course all lives matter but saying all lives matter against black lives matter is like math. You have a problem you need to solve so you solve one problem at the time
22734,3,1,2,0,1,@mi name None of that is evidence. That's all in your head. It's purely psychosomatic. It's because these ideas have been drilled into you since you were a child. And no you don't need to have a mental illness to invent these thoughts. nnAnd the fact that
22735,3,1,2,0,1,Y'all act like you are so woke in the comments but are reinforcing the stereotypical archetype of a lesbian by saying Annie looks like one. You cannot tell someone's sexuality by their appearance. All masculine girls are not lesbians and if you walked up to an actual lesbian and told them they look like they like girls they'd probably be offended. The irony of attacking someone for homophobia while being homophobic yourself.
22736,3,0,3,0,1,Supper-spreaders in Bristol. They have had over 100 years to mount this protest but they chose the middle of the Covid-19 pandemic. We have all made sacrifices over the last three months  and I for one don't want to have a second peek of this plague. There is a time and a place for this and a national health  crisis is not it. This isn't racism its just common sense. nStay home
22737,3,0,3,0,1,Why doesn't Black Lives Matter protest the wars. 57 percent of the U.S. federal budget wasted on the military. That is what Martin Luther King protested and today the industrial military is far more extreme. Kids in the U.S. are forced to join the military out of desperation which is a form of economic slavery. This extreme hording of Tax dollars is why their is a lack of funding for social services
22738,3,0,3,0,1,Why exactly police allowed them to block them? I am not familiar with law in USA but in my country if you officialy announce demonstration or parade or any public action like that and they aprove it (which they always do unless you are asking for something really silly) then any group blocking you during it will get removed by police quite swiftly. Why it was not like this in this case?
22739,3,1,2,0,1,I think that ? was gonna cry some point that was so emotional to me as a teen girl who wants to be an engineer in Turkey and you cant know how hard it can be after this video my self confidence get stronger then before now I feel better thank you for trying this hard rather than being one of the womens working as an invisible women employee they have to get
22740,3,1,2,0,1,@Jose Luis statistics wise yes more White people are killed by Cops then black people.   But Also Statistics Wise more (Unarmed) Black people are killed by Cops there's a Difference.   Also Anyone Who has a Counter Protest like All Lives Matter are a Raci
22741,3,0,3,0,1,#NAME?
22742,3,0,3,0,1,This made me cry. I'm going to into college next year as a female mechanical engineering. I have been in my high school robotics team. I spent every day in the shop trying to convince the guys that I am just as good as they are. That I am better. I leave most days in tears because I am so exhausted from trying to prove myself  in my shop that is 75% men.
22743,3,0,3,0,1,Ashton Levry I get what you're saying but at the same time why should they defend people that we say all lives matter if we're all created equal shouldn't there be all right for us to say all lives matter because honestly I think we do matter we all matter but even if you're what you're saying is true then it shouldn't hurt your feelings that we say all lives matter no offense
22744,3,2,1,0,0,The little kid that said that God gave him a choice and he chose to love is the greatest kid i've ever seen. There's so much wrong portrayal of what christianity is on the media that is refreshing to see someone who actually gets the concept. And i also love that Annie regardless of her point of view respected the survivor's opinion and got to an agreement. Ilove them all please protect them
22745,3,0,3,0,1,Exactly absolute bell ends the lot of them. Disgraceful behaviour and it only goes against them and there cause. Most of these probates have been on a ten week holiday and getting 80% of there wages while doing nothing. This how they repay the kindness mindless anarchy. People laughing and cheering it's pathelic. This is massive two fingers up the nurses and doctors. Pandemic is the priority everything is secondary at the minute.
22746,3,1,2,0,1,(1) The main problem here is that this is the Instagram generation. Once they've applied their filters and added to their stories they'll do no more good than this. Useless worthless people. (2) Ironic being the south west of England which had a major problem with white people being enslaved and taken to Africa in large numbers right up until the 19th century. Both very disturbing sides of the same issue of course.
22747,3,0,3,0,1,Lorenna Kocijancic well spoken . In 1964 I went to live with my grandparents and my grandfather was the Chief of police in our town and held that position for 22 years for a total of 33 years as a cop. Back then in the 60s he told me being a cop was thankless and Glorious job. I see a lot of my grandfather in that sheriff knowing their beliefs are the same.
22748,3,0,3,0,1,I am bisexual. I came out of the closet 2 years ago to tell my parents I had a crush on my BFF. This was after I had 2 dates with boys. My parents were okay with this. I cried because I was afraid that they were the type of parents I know other people have who'd beat up their kid or kick them out of the house just for being LBGTQ. Unfortunately
22749,3,0,3,0,1,growing up extremely low income and as a woman of color engineering resources were not handed to me there were no toys this warmed my heart to know that girls my nieces age have toys like this regardless of that I'm honored to say I've been accepted to some incredible universities as a bioengineering major so screw anyone who tells young women especially minoritiy disadvantaged  that we can't do it because we can
22750,3,0,0,3,2,I cried while watching this video. Clearly pain is being reflected in every word when the guy was talking about abuse. There are so many evil people in this world. I hope no one ever goes through such pain at early age in their life.nThank you HiHo for creating this video. I'm learning a lot. I also showed this video to my little sisters and now they have also subscribed to your channel.
22751,3,0,3,0,1,Hun it’s not even about George Floyd’s past. You do understand that people can change right? George Floyd literally did his time in jail. And changed his ways. He should not have been killed. Even if he committed a crime he should have not been killed. And what abt breonna Taylor she was killed in her own home while she was sleeping. Blm is not a conspiracy y’all make it out to be
22752,3,1,2,0,1,@Average Murican statistics wise yes more White people are killed by Cops then black people.   But Also Statistics Wise more (Unarmed) Black people are killed by Cops there's a Difference.   Also Anyone Who has a Counter Protest like All Lives Matter are 
22753,4,0,4,0,1,I'm white to start off and I don't think saying black lives matter is racist black people never said white lives don't matter there sticking up for there self like if your kid dies and someone comes in and says all kids lives matter calmed down people and help your fellow humans to have same rights as everyone it's not right to hate someone because of color I mean come on color wow
22754,3,0,1,2,2,Do you know how many times in history these descriptions have happened?  Do you think this is worse than the holocaust?  The Bible gives guidance that we won't know the day and hour but the end will come like a thief in the night.  Don't quote scripture to predict when you think the world will end.  Just ask Hal Lindsey.   People have been predicting the end with scripture for the last 2000 years.
22755,3,0,2,1,1,@Molly Rebekah But how do you know God exists there is no evidence for example if we burned every religous book ever and every science book ever in 1000 years time there would be no christianity as we know it or it would be changed drastically however all
22756,3,0,1,2,2,I don't see how it's not racist to boo a man that says all lives matter because all lives do matter so if I were to say only white lives matter that is definitely racist but it's okay to say that only black lives matter think on that for a minute this country is messed up right now and if we hate it that bad then it's pretty easy just go somewhere else
22757,3,0,3,0,1,The true racists are Obama and the democrat politicians get this the white politicians and Obama are related look it up and then ask again why is mixed race obama who is both races hating on whites  because white democrats politicians told the idiot to start a race war Obama’s not the brightest bulb in his democratic family that’s why he’s ordered to start a race war he’s owned you can see it.
22758,3,0,3,0,1,Ya know I saw a video of a person holding up an all lives matter in a white neighborhood and they were ok with it and liked it but when he helled it in a black neighborhood the black folks started cussing at him beating him all chanting black lives matter because there saying that only black lives matter and they are saying we are the rascist ones LOOK AT YOURSELVES YOU IDIOTS!
22759,3,1,2,0,1,So as a white person who defends black lives matters in some sort of riot/protest and I get killed for it whether it be cops or other opposition rioters if I die does my life matter for the cause are a white mane or is it ignored as only this means black lives matters???? So.......white lives or if I was Indian or Asian or whatever represented if they die they don’t. Matter ????
22760,3,1,2,0,1,kris c where in the Bible does it say that homosexuality is a sin? The passage that I’ve always seen sited has been proven to be translated incorrectly and is actually condemning pedophilia rather than homosexuality. “Man shall not lay with man” was originally meant to read as “man shall not lay with boy”. Homosexuality is never condemned. Please do research and learn about the origins of the book you claim to worship.
22761,3,0,3,0,1,@NRGacha people forgetting about this crap already white people are Marching just like they were back in the sixties no difference really since then as long as they're sending the world they will be hatred racist breed you're fighting an endless war and m
22762,3,0,0,3,2,This is so inspiring!  MD/ PhD in engineering is my end goal! I have too many ideas and realized I need engineering training to do the research.  My brother is a petroleum engineer. I'm at community college starting my journey to wherever school I end up! My credits in Psychology I have 119 but too old to transfer but working in psychiatric field and mental health has given me the vision I have now
22763,3,0,3,0,1,@stick Lonnie Stevens all lives matter has been associated with counter protests for years now. Why would anybody use a slogan thats caused so much contempt for the essential message? Where's alm for George Floyd? Where's alm for Atatiana Bennett? Where's
22764,3,0,2,1,1,One-armed Bandit I pray more see the truth. Really have taken us all for idiots. Its horrendous once you know. I do not watch TV anymore and question everything I have knew as reality. Sick world we live in that is full of deception. Before I knew the truth I was wondering what is going on with all this transgender stuff. Now I am awake I can see it. Evil world we live in.
22765,3,0,2,1,1,@Yang Yang BLM is a disgrace. All lives should matter not just black lives. People die at the hands of other races because of racism all the time all over the world. I was playing basketball a few weeks ago and I saw a black guy beat up an asian guy cause
22766,6,1,5,0,1,That's really cool..but things are rather different in India...u pursued engineering because u wanted to and it's very very very surprising for me that your mom reacted in the way she did when you told her that you wanted to be an engineer..and here my parents want me to become one no matter what....they just want me to do that 4 year course and after that I can do whatever I want to...strange right????
22767,6,1,5,0,1,As for those who are blessed to have opertunitys in media broudcasting who use deceitful ways of going about explaining  duties of  sworn in individuals of our Justice system regardless their position .. !!!  Fear GOD ...   Justice is a big deal to the Father especially if an individual is sworn in. Those who commit such sinful acts .!!! Find JESUS  for forgiveness and respect .   nOnly Fear GOD ....nLove. . ..  nnYou're welcome
22768,3,2,0,1,0,Thank you! So true! The church has done SO many awful things in God's name and been a terrible reflection of Christ. Praying the church can wake up and repent of its past and present sins. I don't blame people for wanting to stay far from Christianity. It just breaks my heart since I know the way many Christians act is so contrary to the way Jesus called us to live. He loved sinners
22769,3,0,1,2,2,@royale with cheese Oh sure I can point it out ( just take a left near the black filled prison then take a right near the unemployed then go straight near the better treatment well and there you go you found the white privilege card also I know that every
22770,3,0,0,3,2,the point of the outrage over that star is because that allows you to completely ignore how Hillary is the most corrupt candidate in history and instead of talking about that talk about how awful Trump is because he didn't have people look at it and try and decide is there any way this could be construed as racist or anti-semitic or in some way make Trump look bad pointing out Hillary is crooked
22771,6,0,6,0,1,One-armed Bandit I pray more see the truth. Really have taken us all for idiots. Its horrendous once you know. I do not watch TV anymore and question everything I have knew as reality. Sick world we live in that is full of deception. Before I knew the truth I was wondering what is going on with all this transgender stuff. Now I am awake I can see it. Evil world we live in.
22772,3,0,3,0,1,As for them leaving the USA that's fine by me. I got a mixed daughter and they're a bad influence to her. I'm trying to teach her that if you truly want something done you use your head not your emotions. There's more to do than walk around yelling when you're born with the right to vote and internet at your fingertips. Fight the warped system from the inside. Be smart not overly emotional.
22773,3,2,1,0,0,Why is it controversial to say 'all lives matter?'   Are you serious!!!!!!!! Did they really have to say Black lives ALSO matter?'  or Black lives matter AS WELL?' in order for you people to know what they were saying? Come on! 'all lives matter?'   is just a smoke screen in order to not address the issue ..Just like bringing up Black on Black crime whenever the subject of Black lives matter is brought up.
22774,3,0,3,0,1,@Samuel Hernandez No you are wrong I grew up in a three parent house hold. Grandma was there also. I got a great education and finished with honors. How does any of that help me when I am spotted by a satanic cop. I can tell you breaking the law is not a 
22775,3,0,1,2,2,Watched this again 4 years later in 2020.  Same old crap.  Sorry we missed Sheriff Clarke in Kenosha.  Protestors against police in Milwaukee bringing young childre to the event..how will that shape children's perception of police officers as they grow up?  And a photographer stated that police show up aggressively.....well...wouldn't you be stressed out and on guard when people are calling for your harm?  I don't know if we can come back from this.
22776,3,0,3,0,1,Irrelevant story but I hope you think it’s funny.nI was like 7 and I was taking dumb buzzfeed quizzes like “what kind of pizza are you?” and stuff and I came across an article that was “10 Disney songs that are about coming out of the closet.” (Or something along those lines) so I just remember going into my brothers new and empty wardrobe and pushing open the doors dramatically singing “A whole new world.”
22777,3,0,3,0,1,@A G I understand that but I wasnt suggesting All lives matter should be the response and thats it what I am suggesting is booing all lives matter is racist and we need to recognise that or though BLM is a great thing we have to be careful not yo cause mo
22778,3,1,2,0,1,These protesters have completely disregarded the feelings of the majority of the people who don’t want the statue to be removed. And when these people actually did take it down they end up throwing it in the river! Like that is the example a modern society is supposed to be taking when we are all meant to be more environmentally conscious about dumping. I hope they are able to fish it out of the river
22779,3,0,3,0,1,Thank you so much for inspiring me . .. I've always been feeling like I've made the wrong decision by choosing to do engineering....I always feel like I can't do it .. I'm just surviving .. I just wanted to finish and get out . And do something better with my life . But now I get ... I'm back.. thank you so much.... I'm a 400l mechanical engineering student from the university of Lagos
22780,3,0,3,0,1,I get these are important topics but some of these kids are really little and conversion therapy is a really heavy topic to thrust onto an elementary schooler. Sometimes we should let kids be kids and not be like yeah okay kids so sometimes if you turn out a certain way people are going to try to ruin your life. Some of these kids are old enough that they could understand what conversion therapy is
22781,3,0,0,3,2,@Luke B Ah did not know about Pride wanting to have no police company outside of their participants. Still that should have nothing to do with option for Pride to call police for help.nnStill sounds silly. Police in first place should be conscious about e
22782,3,1,2,0,1,MultiDarkZen I have no doubt that you think feminism is a hate group. You're just not the first one to say so in the past century and you won't be the last. There's a reason why academics tend to be feminists while uneducated people are not.nnI haven't watched the red pill but from what I read in Wikipedia it's a lot of the arguments I read from YouTube comments that blame class problems on women.
22783,3,0,3,0,1,@Darzo Xx  You know what? This response is kinda cool. I am not going to shame you for what for you believe because you have your own history and experience.  People are trying to engage and we can respectfully disagree. Having respectful discussions is t
22784,3,0,3,0,1,Knowing this lot they will rip down my hometown statue of admiral Blake even though he is famous for saving over a thousand slaves and sailing them home and the fact that bridgwater is the 1st town in the UK that abolished slavery. Bet not a single person knows that in the entire comments section and every person that went to this protest. I come from the 1st town in England to say no to slavery
22785,3,0,3,0,1,I was talking to my mother a lot about LGBT lately and I was going to show her more videos and articles about it but I'm afraid that she'll realize why exactly I do that. sometimes I forget that she doesn't know who I am (and I'm not even sure who I am but I'm definitely not heterosexual). sometimes you feel like it's too hard to keep lying but you know that you can't tell anyone
22786,3,0,2,1,1,This particular moment isn’t about all lives.  Right now we are dealing particularly with the way BLACK LIVES have been devalued.  Imagine if your special needs  kid gets bullied and I as a counselor send him to school prepared with the saying “hey my feelings matter!”   Imagine a teacher calling you saying  “I don’t like that because all of the kids feelings matter”.   You’d be upset!  Of course all of the kids matter but right now
22787,3,0,3,0,1,I hope you all saying corona is going to have fun know that the protesters are taking precautions almost everyone I saw was wearing masks or head/face protection in this video. We are making a change. I refuse to see any more innocent black people die. Stop taking our brothers stop taking or sisters stop talking our fathers our mothers our cousins our uncles our aunts our nieces our nephews. Stop taking away our family. #BLACKLIVESMATTERn#NOJUSTICENOPEACE
22788,3,0,3,0,1,Because All lives matter isn’t used as a push for all lives actually mattering they are simply anti BLM and it isn’t black vs white we know this. It’s against the police system that fucks blacks in the ass and has been for generations. The reason why we say BLM is because cops kill blacks and get out scot free as if their lives don’t matter. nnnnIt’s not blacks against whitesnIt’s about fixing the racist police
22789,3,1,0,2,2,@Millennial Falcon in BLMs mission statment they openly state that they are attempting to distroy white supremicy perminantly in laymins terms they dont want to see any white people in any positions of power.... logical fallacy. Racially charged straw man
22790,3,0,2,1,1,Well I mean if they're truly your friend then you aren't. Racism is rooted in a deep prejudice and hate towards someone of a different race. If you have a hate for someone can you be friends with them? I didn't think so. I have MANY black friends. This makes me.. not racist!! Because if I was truly racist I wouldn't associate with them and keep to my fellow whites. You guys need a dictionary sometimes.
22791,3,1,2,0,1,Kudos to Wired for not trying to stifle and censor discussion although I had to check to see if I accidentally clicked on a Buzzfeed link. The beauty of all STEM fields is the objectivity in deciding who is most qualified for a job. Listening to the ladies speak I got no sense of an actual systemic issue in the field but more that they are just insecure about  themselves and how they interact with colleagues.
22792,3,0,3,0,1,Shayotita I understand and have seen this response plenty of times. Those crimes unfortunately are often only brought up in mainstream media as a counter point which I find disheartening. In my town meetings and day to day conversations it’s a prominent topic. I agree that it must absolutely be addressed more and dealt with. I suppose news outlets don’t find the topic profitable so it’s left out only to be used in a divisive manner.
22793,4,0,4,0,1,The girl saying she doesn’t agree with homosexuality... she was taught that way of thinking I don’t believe she really feels that way it’s just what she was taught to say and think. She was very kind and respectful I know she’ll change her mind on homosexuality when/if she ever feels comfortable enough with herself. Good luck to her and the guy telling his story in the video (sorry I don’t remember his name atm) edit
22794,3,0,3,0,1,Here is a better solution a Statue saying we sorry for this action taken by our country and in memorial to remember how past failure we will like to place a symbol to remind us all we are all 1 under the sun and should work together for a better future and not allow our past to repeat itself. nsomething along that line would have shown to the world the intent of creating a better future
22795,3,0,2,1,1,Slavery was a terrible thing to happen. This thing that is happening nis also terrible. A person telling another to get on their knees and apologizenfor the doings of a scather of white people. What percentage of the americannpopulation actually held slaves in 1800? I guarantee you it was less than 50%nprobably less than 40% It was likely less than 20%. One could take the time nand scour the 1800 census to find out. 1810 census
22796,3,0,2,1,1,They basically stood by and did nothing. They were worried about public safety and just writing them up even more than they already were. We’ve all seen how these idiots have been acting right now. It would’ve been unwise to jump into the situation and having the protesters unfairly attacking the police again. They will inevitably though have to get round to fishing it out of the river though. Unlike what the protesters seem to think
22797,3,2,1,0,0,xXX_ DANKITY_DOGE _XXx Who said there was a controversy? What evidence are you speaking to because I don't think it's controversial at all! What's note worthy is the use of all lives matter as a response to Black Lives Matter! If you can't say that Black Lives Matter can you truly believe that all lives matter? Vice president Mike Pence was asked by a journalist can you say the words Black Lives Matter & he refused
22798,3,1,2,0,1,Tenacious Tacosnthere tends to be this antagonism towards women stating their point of view because it is automatically viewed as misandrist and discriminatory against men when paradigms like sexism and racism are not symmetrical because of the historical precedents where one group has been favored more than another. These scholarship initiatives are merely attempts to balance an unbalanced game. Not to take from opportunities that were already there- supplement not supplant. There's enough to go around
22799,3,0,1,2,2,BLM no longer wants body cameras on police.  Watch a few bodycam police videos and you’ll understand why.  Video after video proves that many of these claims of police brutality are complete bullshit or they are edited without context to spread the anti police narrative by unscrupulous “ social media influencers”. All this does is make it more difficult for the good police who are protecting our streets and people who actually are victims of excessive force.
22800,3,1,2,0,1,Nothing happens? Are you dumb?? Most of time they put in jail vs a black men who die. They did nothing. That’s my problem with you people. Blm because white people matter but when it comes for black ppl it takes a long time before we get justice or maybe we never did. All lives matter but if black don’t lives matter what the point to says all lives matter??? My problem with you people or racist
22801,3,0,3,0,1,@jazzfan1 Are you really going to tell me that white privilege takes the same form in Oregon as it does in Louisiana? Are you really that disconnected from reality? White privilege is not a blanket concept that works the same way everywhere the way you an
22803,3,0,3,0,1,@Sister Sidney the reason the civil rights movement was so powerful was because people were protesting like civilized people not running around lighting stuff on fire acting like fools. That why this is a joke. Black lives do matter for sure I'm all for t
22804,3,2,1,0,0,The same word happens to refer to two different things. It's the same way a river bank is not the same as a bank where you store your money. Or how the word crane can refer to a type of bird or to a type of construction equipment.nnSo the person who drives a train is called an engineer. But there are also people who apply scientific and mathematical knowledge in order to design technical solutions to problems
22805,3,1,2,0,1,This was so empowering and thoughtful. It's so incredibly inspiring how enthusiastic she was and how she was never willing to give up. This really shows us how good things take time. It takes rejections and hard work. It takes staying up til 3 in the morning. That's when you make a difference. I hope whatever you're working hard for is a success and don't give your hopes up no matter how challenging or difficult things get.
22807,3,0,3,0,1,some people r differnt and thats ok and love is love and my church has a pastor and allmost every body is part of a LGBTQ+    and i think and am bisexul  and thats ok sooo what i am saying is that love is love and deal with it. and god would not make us if he  knew we where going to change     btw i am olny 10 so this is very   hard to wright so  thx
22808,3,0,3,0,1,@_ JDP2104 _ when you think about it like really think about it God makes no sense the Bible was created to help humans comprehend what they could not understand in Greek mythology (I know we're talking about the Christian god but zeus counts as a god he 
22809,3,0,3,0,1,I came from a video that shows a man who worked for silicon valley saying that one of the reason that he quit his job because there was a report against him that he belittle a female engineer in the marketing department.nnThat report stuck on him even though he made an appeal 3 times to 3 higher people put the report wasn't removed from his yearly evaluation.nnMy guess on the one the first lady and the African one
22810,3,0,3,0,1,You sound a little racist to me. My father is coloured and my mother is white. From my point of view blm is a hate group that doesn't actually care about black. Where is thier bleeding heart for all the blacks killed by black people? You wont hear a peep out of them but when a police officer shoots a thug they come out and protest. All lives matter! Red black white yellow we are all human beings.
22811,3,0,3,0,1,Right we should give all our money to black people right always right and they can do whatever they want and they can say whatever they want and they can tell us why people that we can't say certain things and we can't do certain things and we can't be in certain rooms and all that but they can do whatever they want and have all the money right I mean that's that's what we should do right
22812,3,0,3,0,1,I was thinking about vistiing the US to see my mom in Florida. I am seriously reconsidering that when everybody booed at the term all lives matter or even worse white lives matter That means if i get killed by  an Afro American that is not a racial thingy but instead an outcry of the so called oppressed Afro Americans?  Do not get me wrong i trully believe in ALL LIVES MATTER Wow that sheriff is one badass;-)
22813,3,0,3,0,1,What i don't understand about most of these comments is that people are saying that girls with short hair are automatically lesbians or the clothes they're wearing. Looks don't Define Who You Are. It doesn't mean if a girl has short hair or if they're clothes not girly enough doesn't mean girls are automatically lesbians!! You can't just put a label on someone and call them something that they are not without knowing their real lives and stories!!
22814,3,0,3,0,1,@Tom Ryan The cost of getting the I.D along with the fact that in Republican states they have been closing down the places people have to go to aquire I.D meaning some have to travel hundreds of miles to get their I.DnAnd for many they have to make the de
22815,3,1,2,0,1,Also answer me this.. You guys say god made everyone in his perfect image right? If god didn't want homosexuals he would of never let them live... Also why would he make someone who he created just to send them through hell in life then apparently into actual hell after wards. Let me tel you your all loving all powerful god is not as loving as he seems if he hates gays. Whatever happened to love thy neighbours?
22816,3,0,3,0,1,And I’ll talk to you like an adult. If I get stabbed in my femoral artery and blood is gushing out it’s not fair to look at me and look at someone with a Papercut and say that you’ll help the person with the paper cut first(Papercut is white bleeding out of your femoral artery is every other person). It’s not saying that you don’t have a problem it’s saying that our problem is way worse than yours.
22817,3,0,3,0,1,I’m a Christian but I agree and support homosexuality and the LGBTQ community. I understand that everyone is different and is free to believe in what they want but if you are against homosexuality because of the bible then simply think of how God would much prefer you to spread kindness than hate. At the end of the day if you don’t agree with it then simply keep it to yourself and think before you spread hate! ?
22818,3,0,3,0,1,When ur comment is deleted like that... It is bc AI programing is programmed to delete the truth.... So pay attention... U cant even post the flag of ur nation in live chats pry on comments too but havent tried here... One world order agenda full speed ahead and using covid 19 to acclamate you to a new way.... Wake up ppl... Ur helping them box u in... Dont let them make u step in the wrong direction
22819,3,0,3,0,1,@Darryl You were referring to Eagles comment. He mentioned he was starting to dislike black people because of all this then you mentioned it was white people who started it. Either way it is causing serious deviciveness. So if it was white people who star
22820,3,0,3,0,1,@Jack Parsons So leftists are the issue? We stir up drama?! Take a look at what you just said and imagine that happening to you. That is what is happening to people of color right now. You can not say that to a group of people. It is morally wrong and jus
22821,3,0,0,3,2,Only commenting on one part of this video but it's interesting when we're seeing the statistics Wired is putting forward about women making up a vastly smaller percentage of the engineering field then we hear each one of these ladies complain about people doubting their abilities or not assuming they're engineers. I would say you find that in literally every vocation there is with many examples for every demographic there is. As far as the accommodations they ask for
22822,3,0,3,0,1,There has never been a question of all lives matter. The fundamental issue is black lives matter the same. This country has never questioned the value of white lives. It has historically undermined the lives of black and brown lives. The movement is questioning systematic racism and trying to bring the country to a balance state by addressing black lives and making our lives matter as well. There is not a black person that doesn't understand all lives matter
22823,3,0,3,0,1,@Paige’s Prayer Corner nI understand and agree 100% whith what you're saying and I'm also a proud Christian.nI was just saying that the people the commenter asked about must have some power if the higher authorities are covering up their mistakes instead 
22824,3,0,3,0,1,how do you think it makes white people feel that have always felt that we are all one and the crowd started booing when he said white lives matter.....if you feel that way how do you think white people will begin to feel about you....you are starting something that will end badly for the black people....like japan said we have woke a sleeping giant......please change your thoughts on this matter because the majority will not get on their knees.
22825,6,0,6,0,1,We never said all lives didn't matter. We are saying all lives matter but ours. The country was founded on pure racism and power. So what....we should turn the other check. And don't come with that. What about black on black crime bs. Because I have never taken the live of a black man. Or any man for that matter. Most whites live their life in a bubble. Completely numb to wants going outside of your own white skin.
22826,3,1,2,0,1,What do the amarican people mis in their heads that when an important problem like black lives matter is spoken about they change it into all lives matter and than they do not realise how big of an insult that is for the black people and their problems of the last 300 years. For the next 300 years it are the black people who have the saying in the world thats just fair. And I am a white male.
22827,3,0,3,0,1,Is it really that difficult to understand? Black lives matter and all lives matter are not mutually exclusive. They are both true as general statements. So are white lives matter and asian lives matter. Black lives matter in this context is simply the name of a movement against the strangely high rate of police violence on black people and the statement is referring to those who behave like and treat black people as if they dont matter. For example
22828,3,0,3,0,1,@MAC Hotkeyz you're a hateful person who sees racist things.    Can tell in your stupidity  statement.  I wish thst you'd practice a thankfulness for the things you can contrl and you're life wouldn't be filled with beliefs of white supremacists taking ov
22829,3,0,3,0,1,@emmett thank you for your kind words ? I wish more people would understand that not every Christian is a homophobe that wants to force their beliefs onto others. And that peope don't only see the Christians speak wrongly in the name of God. I believe in 
22830,3,1,2,0,1,It's not about black lives. It's all about the tactics of intimidation by the police that sometimes escalates a situation and will lead to excessive force and generally due to the lack of cooperation by the suspect. When one's freedom is at stake one's instincts will lead to defending that Liberty and often times this is precipitated by the police officer allowing his emotions to get the best of him. It doesn't matter what race you are what matters is
22831,3,0,0,3,2,My own personal view of this is the statue was a reminder of what should not of happened in history ... so should of been left as an embarrassing reminder.  Also the obvious many people there in the crowds are going to catch covid and maybe die ..... so not only will they get ill or die but some poor NHS worker (from whatever ethnic background) will have to look after them and risk there own life doing so ...
22832,3,0,3,0,1,@London Skate well I could explain the irony in what I said but I have a feeling you'll find a way to politically correct me on that as well and to be honest I don't really need to prove you anything. So I'm just going to say that I'll hope you'll have a 
22833,3,0,3,0,1,@Keira Alahna can I just say that it's not true that you will go to hell because think about it losing is a sin right everyone has lied before so are we all going to hell no it is your decision whether you want to support them doesn't necessarily mean you
22834,3,0,3,0,1,@Maggie Paulu are incorrect when u say backs are killed more than white by police as in 2019 police killed 1004 people in America but 250 were black that leaves around 650 were of other races and considering whites are the most common race in America that
22835,3,0,3,0,1,Ofc all lives matter..always..but right now black lives are in danger..its like..if a house is on fire..are the firefighters gonna spray every house because 'all houses matter'  or are they gonna spray the house on fire?..obviously the house thats on fire..same applies for this..black people are getting killed and not being treated with justice right now so they must get the attention..to say all lives matter is just trying to take away the spotlight from the problem black people are facing..
